discomfort,ev_lmt_bef,ev_lmt_aft,ev_lmt_fnl,ev_deviation,ev_deviation_per,,ev_mean,ev_median,ev_mode,ev_std,ev_.25,ev_.5,ev_.75,ev_fnl,ev_dev,ls_mean,ls_median,ls_mode,ls_std,ls_.25,ls_.5,ls_.75,ls_fnl,ls_dev,omega_mean,omega_median,omega_mode,omega_std,omega_.25,omega_.5,omega_.75,omega_fnl,omega_dev,pos_mean,pos_median,pos_mode,pos_std,pos_.25,pos_.5,pos_.75,pos_fnl,pos_dev,lb_mean,lb_median,lb_mode,lb_std,lb_.25,lb_.5,lb_.75,lb_fnl,lb_dev,edir_mean,edir_median,edir_mode,edir_std,edir_.25,edir_.5,edir_.75,edir_fnl,edir_dev,eindir_mean,eindir_median,eindir_mode,eindir_std,eindir_.25,eindir_.5,eindir_.75,eindir_fnl,eindir_dev,log_gc_mean,log_gc_median,log_gc_mode,log_gc_std,log_gc_.25,log_gc_.5,log_gc_.75,log_gc_fnl,log_gc_dev,dgp_mean,dgp_median,dgp_mode,dgp_std,dgp_.25,dgp_.5,dgp_.75,dgp_fnl,dgp_dev,cgi_mean,cgi_median,cgi_mode,cgi_std,cgi_.25,cgi_.5,cgi_.75,cgi_fnl,cgi_dev,dgi_mean,dgi_median,dgi_mode,dgi_std,dgi_.25,dgi_.5,dgi_.75,dgi_fnl,dgi_dev,dgi_mod_mean,dgi_mod_median,dgi_mod_mode,dgi_mod_std,dgi_mod_.25,dgi_mod_.5,dgi_mod_.75,dgi_mod_fnl,dgi_mod_dev,av_lum_mean,av_lum_median,av_lum_mode,av_lum_std,av_lum_.25,av_lum_.5,av_lum_.75,av_lum_fnl,av_lum_dev,med_lum_mean,med_lum_median,med_lum_mode,med_lum_std,med_lum_.25,med_lum_.5,med_lum_.75,med_lum_fnl,med_lum_dev,ugr_mean,ugr_median,ugr_mode,ugr_std,ugr_.25,ugr_.5,ugr_.75,ugr_fnl,ugr_dev,ugp_mean,ugp_median,ugp_mode,ugp_std,ugp_.25,ugp_.5,ugp_.75,ugp_fnl,ugp_dev,ugr_exp_mean,ugr_exp_median,ugr_exp_mode,ugr_exp_std,ugr_exp_.25,ugr_exp_.5,ugr_exp_.75,ugr_exp_fnl,ugr_exp_dev,av_lum_cie_mean,av_lum_cie_median,av_lum_cie_mode,av_lum_cie_std,av_lum_cie_.25,av_lum_cie_.5,av_lum_cie_.75,av_lum_cie_fnl,av_lum_cie_dev
Yes,534,580,557,46,0.086142322,,663.6101391,664.482162,629.42867,12.83391646,656.9248463,664.482162,671.478196,656.3863315,0.094838278,7152.983556,7162.397248,6982.422012,90.42172157,7085.611683,7162.397248,7214.761231,7148.274126,0.04575967,0.118535863,0.118570787,0.117351292,0.000605169,0.11803078,0.118570787,0.119005762,0.118408529,0.018705262,5.290690167,5.290099,5.290099,0.00434417,5.290099,5.290099,5.290099,5.3060605,0.006033806,51.99974283,52.2779715,46.501729,1.78280435,51.93776075,52.2779715,52.593671,49.9261465,0.22874692,500.2481265,500.983538,483.339176,9.074201592,493.1031743,500.983538,506.7642887,499.5387125,0.064766006,163.3620101,164.2360912,146.0894902,5.600845048,163.1672876,164.2360912,165.2278904,156.8476151,0.22874692,0.331486765,0.330505688,0.319655809,0.003128024,0.330264575,0.330505688,0.332125922,0.334546794,0.06185943,0.2293844,0.229444898,0.228016784,0.000637585,0.228893048,0.229444898,0.229838915,0.229241273,0.010676311,24.9283478,24.92523368,24.78734402,0.079675836,24.85645558,24.92523368,24.99482575,24.93612462,0.010880518,15.97060531,15.96805585,15.88475451,0.04804116,15.9336126,15.96805585,16.01211806,15.98722961,0.009994606,15.21505267,15.21673775,15.12495704,0.041873814,15.17991703,15.21673775,15.24873452,15.20431242,0.010431167,185.4160616,185.1752235,178.553008,3.637168346,183.136504,185.1752235,187.3800055,185.5101035,0.106068201,27.27330872,26.743801,24.935978,1.867754534,26.47473175,26.743801,27.77142925,28.8069155,0.520042293,24.14336613,24.13182203,23.8357161,0.112032166,24.0598488,24.13182203,24.22056984,24.26113531,0.022376897,0.591325241,0.591126784,0.58594736,0.00195185,0.589871356,0.591126784,0.592671691,0.593376498,0.015932259,16.72168405,16.7253801,16.52363421,0.100299158,16.63967119,16.7253801,16.80047105,16.80203685,0.022746291,211.2336678,211.5112414,200.3533683,4.085162487,209.105673,211.5112414,213.7381481,208.9342585,0.094838278
No,607,705,656,98,0.161449753,,770.0909089,772.373554,744.226357,7.586606283,768.818769,772.373554,774.442951,753.0475805,0.046947218,8103.847915,8108.403893,8027.175239,53.83452702,8048.012393,8108.403893,8153.202831,8113.163307,0.021545475,0.123620491,0.123679035,0.122982324,0.000160775,0.123498238,0.123679035,0.123747114,0.123655082,0.006888758,5.2737486,5.258513,5.258513,0.01587683,5.258513,5.258513,5.290099,5.274306,0.005989288,57.50865756,58.304007,50.419742,2.165543247,58.021184,58.304007,58.482533,51.7706565,0.169818135,589.4221303,589.988509,585.300236,2.746623463,586.279698,589.988509,591.398265,590.4052645,0.0160782,180.6687761,183.1674401,158.3982911,6.803254755,182.2789254,183.1674401,183.728296,162.6423141,0.169818135,0.336064201,0.334892763,0.330623758,0.003917898,0.334560658,0.334892763,0.335154213,0.346484283,0.053705855,0.23605503,0.236065219,0.235682987,0.000190968,0.235889805,0.236065219,0.236205121,0.23601115,0.003048088,25.74362161,25.73689052,25.69816549,0.036253247,25.71389629,25.73689052,25.76010825,25.83249526,0.006565804,16.41762854,16.4073935,16.36498685,0.037590598,16.39861504,16.4073935,16.41447439,16.51931416,0.010074124,15.64693375,15.64431244,15.6188174,0.015164184,15.63765953,15.64431244,15.65290426,15.68013256,0.004489688,215.817476,216.199433,209.406497,1.880195402,215.038517,216.199433,217.12836,213.821261,0.041955657,32.9167482,33.11229,29.20083,0.828534919,32.876925,33.11229,33.370497,33.442711,0.152887581,24.829989,24.78215555,24.67486154,0.135839992,24.75535625,24.78215555,24.81265183,25.20100164,0.023153609,0.603181941,0.602366798,0.600525369,0.002316025,0.601907341,0.602366798,0.602889245,0.609505418,0.016257082,17.49198258,17.45767012,17.3695439,0.104643572,17.43969352,17.45767012,17.47062837,17.78137227,0.025830248,245.1275496,245.8541381,236.894607,2.414891782,244.7226149,245.8541381,246.5128476,239.7024896,0.046947218
No,580,588,584,8,0.013793103,,684.0105899,687.696866,659.418089,7.679335232,681.9694935,687.696866,689.3230437,664.043355,0.045588454,11363.99966,11368.97606,11258.91675,50.54579174,11323.56021,11368.97606,11413.31365,11340.55823,0.014737537,0.063755223,0.06375643,0.063479363,5.88E-05,0.063724708,0.06375643,0.063798548,0.06377121,0.006609942,3.589286,3.589286,3.589286,3.58E-15,3.589286,3.589286,3.589286,3.589286,0,49.09255197,50.18312847,42.59304058,2.194015081,49.29601357,50.18312847,50.24979094,43.02203651,0.171389794,532.0167588,532.649922,527.072404,2.069488918,530.4392373,532.649922,533.8033488,531.083784,0.014013324,154.2288006,157.6549477,133.8099834,6.89270166,154.8679941,157.6549477,157.8643741,135.1577138,0.171389794,0.622415221,0.619977365,0.616441531,0.00622493,0.619586597,0.619977365,0.62104255,0.639509725,0.03988242,0.257289139,0.257312962,0.256810677,0.000239733,0.257116242,0.257312962,0.257410202,0.257686338,0.004538565,28.69011053,28.68753185,28.62789306,0.038722161,28.6656804,28.68753185,28.69816762,28.77618374,0.006441592,19.26040623,19.24955242,19.22147764,0.037968628,19.24182208,19.24955242,19.25526228,19.36044196,0.008296217,18.4972181,18.49869382,18.46632427,0.015903892,18.48596241,18.49869382,18.50476198,18.52473574,0.004190729,158.7516814,159.5144345,153.468416,1.568934677,158.203825,159.5144345,159.8431288,155.1994695,0.042139402,22.23510626,22.3769205,20.690166,0.443702788,22.21488375,22.3769205,22.4807805,21.4397895,0.096497627,28.10347836,28.04657342,27.96306264,0.159179885,28.03038929,28.04657342,28.05628615,28.54500909,0.022353129,0.65670977,0.655829282,0.654525236,0.002464584,0.655576828,0.655829282,0.655980727,0.663541287,0.014809529,19.17882717,19.13483548,19.0749862,0.123960842,19.12210992,19.13483548,19.14024976,19.52478301,0.025259886,217.727333,218.9007111,209.8992969,2.444408324,217.0776319,218.9007111,219.4183396,211.3715648,0.045588454
No,371,378,374.5,7,0.018867925,,448.1739366,452.023931,417.469303,9.305793945,444.1445675,452.023931,455.1032562,425.421427,0.090399132,7973.673024,7986.165457,7757.982212,79.23728802,7936.828085,7986.165457,8028.569528,7914.614682,0.043333543,0.055310237,0.05532366,0.055168557,0.00011245,0.055218209,0.05532366,0.055405984,0.055231911,0.008180708,3.625745634,3.621164,3.621164,0.011711638,3.621164,3.621164,3.621164,3.621164,0.009419856,40.44290619,41.58018294,33.83932541,2.514745583,40.80214518,41.58018294,41.93236017,34.10345851,0.224703327,323.5170018,323.9935705,313.57643,3.749231793,321.4696555,323.9935705,326.3214553,320.708713,0.046661891,127.055137,130.6279973,106.3093761,7.900306248,128.1837195,130.6279973,131.7343947,107.1391747,0.224703327,0.596225173,0.592005387,0.579837559,0.01125012,0.591177392,0.592005387,0.594126129,0.623465648,0.077607971,0.241041281,0.240883736,0.239954752,0.00063808,0.240702243,0.240883736,0.241112126,0.242206384,0.012622224,26.34931664,26.33324926,26.21811637,0.081164793,26.3044198,26.33324926,26.36660442,26.4693638,0.01437762,17.86527611,17.84763375,17.73747001,0.072515925,17.82725506,17.84763375,17.86710336,18.00779928,0.019308227,17.22314101,17.22326702,17.13718793,0.039974906,17.19730935,17.22326702,17.24155754,17.26293503,0.01149219,104.6809291,105.415745,98.120901,1.973782249,103.5047992,105.415745,106.1830298,99.967883,0.083757577,14.97853435,15.1275225,13.940674,0.427983511,14.863229,15.1275225,15.260574,14.1057095,0.139921634,25.75426841,25.66336654,25.46755177,0.232356255,25.6434746,25.66336654,25.69707189,26.29066827,0.036885499,0.618799468,0.617292593,0.614006706,0.003854626,0.616959605,0.617292593,0.617856396,0.627695119,0.025490725,16.59126995,16.52930301,16.36843884,0.172170299,16.50754993,16.52930301,16.56017847,16.97313931,0.043695323,142.6581948,143.883686,132.8846063,2.962126211,141.3756067,143.883686,144.8638657,135.415846,0.090399132
No,910,866,888,-44,0.048351648,,1148.400822,1147.963134,1125.754449,11.45814036,1137.835898,1147.963134,1159.610573,1129.229281,0.035116872,11201.0455,11188.27867,11025.62554,96.89059293,11119.98143,11188.27867,11290.2886,11208.90959,0.03272624,0.137507883,0.1375968,0.136099889,0.000337255,0.137403043,0.1375968,0.137725428,0.136650623,0.013232051,5.154170451,5.155117,5.155117,0.008610011,5.155117,5.155117,5.155117,5.1604375,0.011680832,74.67630294,75.381564,68.441496,1.880374575,74.555669,75.381564,75.829233,71.399023,0.110616671,913.7982944,912.270738,897.574525,8.680987702,906.9387275,912.270738,922.5627815,904.9226315,0.033799258,234.6025247,236.8181677,215.015301,5.90737095,234.223542,236.8181677,238.2245613,224.3066461,0.110616671,0.348455591,0.347309476,0.344817167,0.003331756,0.347023853,0.347309476,0.347551138,0.354230336,0.043492659,0.259399352,0.259334341,0.258136395,0.000629578,0.258862892,0.259334341,0.260054465,0.258804104,0.008845473,28.03889788,28.02997778,27.93176772,0.063158446,27.99570206,28.02997778,28.08214385,28.04937991,0.010963989,17.66640768,17.66514289,17.60662729,0.042468644,17.63907202,17.66514289,17.68248957,17.68808679,0.013094459,16.8442455,16.83638111,16.79296437,0.032665101,16.8231223,16.83638111,16.8648339,16.84652829,0.010375634,320.5882541,320.360535,312.581017,2.941628046,318.2844205,320.360535,323.440388,318.1016635,0.039259664,49.21809713,49.257259,46.062006,1.327314119,48.8566165,49.257259,49.527562,50.147207,0.155251126,26.69913764,26.67600231,26.54923337,0.110700147,26.63686027,26.67600231,26.7035318,26.82846881,0.020343271,0.634371998,0.633998876,0.631934008,0.001792645,0.633362131,0.633998876,0.634446275,0.636466589,0.013860861,19.62505555,19.60776615,19.5007922,0.090983603,19.57145206,19.60776615,19.6413594,19.69394797,0.024006861,365.5473351,365.4080145,358.3387705,3.647239355,362.1844152,365.4080145,369.1155093,359.4448438,0.035116872
No,568,545,556.5,-23,0.040492958,,697.1284553,699.799318,672.140454,7.443097503,696.6799515,699.799318,701.47761,676.114114,0.047027713,11604.14492,11617.93239,11445.70437,46.04730384,11582.55397,11617.93239,11636.06859,11577.7717,0.019196617,0.064454474,0.064471425,0.064180775,7.47E-05,0.064429559,0.064471425,0.064505229,0.064483389,0.006158601,3.660451012,3.656258,3.656258,0.011397764,3.656258,3.656258,3.656258,3.656258,0.009507572,49.29607275,50.05172329,42.42870498,2.00619692,49.6236677,50.05172329,50.15501976,42.90503358,0.181106271,544.278202,545.053678,535.40063,2.47719025,543.2865875,545.053678,545.888924,543.2697265,0.023351108,154.86818,157.2421262,133.2937079,6.302653505,155.8973499,157.2421262,157.5666416,134.7901383,0.181106271,0.615140985,0.614061927,0.604011694,0.006124548,0.61314156,0.614061927,0.614627947,0.633439964,0.05209767,0.257391383,0.257474166,0.256476794,0.000296845,0.257271137,0.257474166,0.257559141,0.257837687,0.006453597,28.71195388,28.71670944,28.59878135,0.042692788,28.69271633,28.71670944,28.72775602,28.80835873,0.008623604,19.2114879,19.21156366,19.11777915,0.041762462,19.19915797,19.21156366,19.21775724,19.32231946,0.011863177,18.44395067,18.45222453,18.35944784,0.026935927,18.43968042,18.45222453,18.45799877,18.47986708,0.007582592,162.3274565,162.846239,156.719798,1.53774127,162.25472,162.846239,163.2769655,158.458403,0.043590112,21.38640276,21.630529,18.99825,0.708587348,21.4220885,21.630529,21.8133055,20.1574335,0.147086728,28.13533399,28.10414712,27.94474338,0.147837644,28.07444144,28.10414712,28.11253663,28.60833315,0.026031913,0.657206256,0.656726323,0.654238719,0.002285911,0.656263689,0.656726323,0.656856902,0.664511581,0.017234777,19.20404084,19.18212378,19.04813594,0.116885754,19.15871569,19.18212378,19.19186574,19.57881593,0.030272747,221.9028793,222.7530413,213.9489514,2.369211519,221.7601161,222.7530413,223.2872582,215.2138067,0.047027713
No,636,683,659.5,47,0.073899371,,783.3934797,785.9329245,756.286222,7.430399503,782.2111195,785.9329245,788.0204428,776.9846305,0.044964042,8278.036417,8290.097694,7997.352067,61.35358834,8265.807111,8290.097694,8313.332592,8335.73723,0.042113338,0.12513922,0.125297837,0.123993842,0.000411162,0.124971905,0.125297837,0.125433203,0.124498901,0.012898024,5.405709932,5.40615,5.40615,0.003785604,5.40615,5.40615,5.40615,5.40615,0.006024186,58.20819649,58.744751,51.577804,1.647815855,58.395253,58.744751,58.88768975,55.795106,0.145179794,600.5270345,602.0531715,578.802283,4.534061449,599.713693,602.0531715,603.2682015,601.699133,0.042674778,182.8664425,184.5520782,162.0364501,5.176766184,183.4540978,184.5520782,185.0011335,175.2854951,0.145179794,0.329841363,0.328607488,0.32613409,0.003213167,0.328419411,0.328607488,0.329783297,0.335466224,0.047634646,0.236264634,0.236355012,0.234604745,0.000355406,0.236204007,0.236355012,0.236461097,0.236404797,0.008540381,25.73770634,25.74092546,25.53018195,0.049743411,25.7261006,25.74092546,25.76188707,25.80020839,0.012156632,16.33184651,16.32881682,16.21518866,0.036575704,16.321021,16.32881682,16.34074099,16.38711977,0.014008151,15.56586615,15.56908129,15.46025896,0.024635455,15.56063056,15.56908129,15.57923065,15.59391211,0.00954924,221.6096777,222.0278345,215.068488,1.871665908,221.273507,222.0278345,222.7176375,221.2920285,0.040019056,31.41497489,31.507674,28.855496,0.646213344,31.2562855,31.507674,31.7596895,32.2876845,0.116918031,24.80523297,24.78259117,24.5926107,0.110682593,24.76728615,24.78259117,24.79882806,24.98653698,0.02491458,0.602759456,0.602374264,0.599110246,0.001889778,0.602111911,0.602374264,0.602652473,0.605851701,0.017516475,17.45287414,17.44090112,17.25469372,0.084695023,17.41877932,17.44090112,17.4514028,17.58123436,0.028644062,249.3618894,250.1702197,240.7333812,2.36516962,248.9855324,250.1702197,250.8346974,247.3218893,0.044964042
No,1030,1030,1030,0,0,,1251.8133,1255.200878,1213.839928,10.16949556,1246.958776,1255.200878,1259.481817,1232.852979,0.039321998,11602.85651,11613.50643,11458.8723,60.04188948,11564.90597,11613.50643,11646.39091,11609.58432,0.023532903,0.138572134,0.138570179,0.138303486,0.000102693,0.138494973,0.138570179,0.13863318,0.138543484,0.003390952,4.698606,4.698606,4.698606,0,4.698606,4.698606,4.698606,4.698606,0,77.28545319,78.410697,69.694171,2.420923758,77.4470785,78.410697,78.5526985,71.0505445,0.120280294,1009.013884,1009.850663,994.889229,6.047576227,1004.459424,1009.850663,1013.519599,1009.641106,0.026691394,242.799412,246.3344697,218.9506956,7.605556294,243.3071729,246.3344697,246.7805805,223.2118686,0.120280294,0.373463414,0.372273125,0.370926728,0.002838,0.372139661,0.372273125,0.372760413,0.380891189,0.030197955,0.267765382,0.267894421,0.266284448,0.000450491,0.267396151,0.267894421,0.268123135,0.267334281,0.007654166,28.88064464,28.88033543,28.81345521,0.038361784,28.85878245,28.88033543,28.89564323,28.93820367,0.006402277,18.41566958,18.40916117,18.37169748,0.0317788,18.40144634,18.40916117,18.41832664,18.48907214,0.007904182,17.5379499,17.53885135,17.50702364,0.016907972,17.52591762,17.53885135,17.54536199,17.55940185,0.004624843,331.2514947,331.932117,322.670886,2.165723484,330.4150125,331.932117,332.651569,328.2978895,0.03325643,47.48996771,47.483825,42.020976,1.089937172,47.2174895,47.483825,47.752706,47.6073565,0.171340125,27.49534038,27.45863772,27.37929958,0.114287871,27.44371023,27.45863772,27.47150075,27.78921915,0.017693178,0.647155548,0.646576114,0.64531458,0.001807332,0.646338989,0.646576114,0.646780358,0.651799532,0.011878521,20.59835019,20.5708829,20.49201997,0.094255795,20.55616653,20.5708829,20.58452201,20.83717694,0.020096166,398.464549,399.5428486,386.3772493,3.237050973,396.9193061,399.5428486,400.9055138,392.4292913,0.039321998
No,380,381,380.5,1,0.002631579,,466.9740116,469.4432165,449.50072,7.321139249,461.9709015,469.4432165,473.256489,453.253478,0.057496328,7820.112315,7826.151404,7614.477534,86.39236585,7779.655495,7826.151404,7890.424577,7798.968831,0.0438372,0.05610109,0.056098969,0.056098768,3.29E-05,0.056084095,0.056098969,0.056116915,0.056078932,0.003210963,3.363146,3.363146,3.363146,0,3.363146,3.363146,3.363146,3.363146,0,42.48572095,43.39598789,35.2382561,1.956059174,42.14138867,43.39598789,43.6199075,38.44647899,0.202229788,336.4472011,336.8279405,327.28754,3.771885396,334.6691353,336.8279405,339.3395208,335.4500085,0.045037081,133.4728288,136.3325168,110.7042465,6.145141132,132.3910771,136.3325168,137.0359809,120.783176,0.202229788,0.612063818,0.609246327,0.607492007,0.008510746,0.608685364,0.609246327,0.610290671,0.628503421,0.063424123,0.243598833,0.243497034,0.242649172,0.000586113,0.243302679,0.243497034,0.243751848,0.244302593,0.012616505,26.69686234,26.68800082,26.55213878,0.078984824,26.65633348,26.68800082,26.72632308,26.77498636,0.015499935,18.29065209,18.27681757,18.20488555,0.063625331,18.25864681,18.27681757,18.3016882,18.38212991,0.018065293,17.64222138,17.64171537,17.56063757,0.03914915,17.62204655,17.64171537,17.66319108,17.66782347,0.011255887,104.7019549,105.2212895,101.0117,1.53508808,103.6538685,105.2212895,105.9808118,101.8493875,0.054283743,14.1299224,14.2345665,12.721045,0.369569741,14.09409975,14.2345665,14.35352525,13.1936295,0.12359891,26.016345,25.96205298,25.86868898,0.186700382,25.93865707,25.96205298,25.99559749,26.34948921,0.034784429,0.623162642,0.622270406,0.620718904,0.003068378,0.621882,0.622270406,0.622826844,0.628626114,0.023854632,17.06404936,17.02620275,16.928168,0.141148049,17.00094733,17.02620275,17.06020804,17.30369989,0.041390352,148.6424445,149.4284168,143.080523,2.330391001,147.0499051,149.4284168,150.6422191,144.275063,0.057496328
Yes,585,725,655,140,0.239316239,,773.0461922,775.656933,687.611382,36.23906086,746.6312053,775.656933,805.6208325,750.533984,0.18540086,7129.240152,7123.106992,6623.097432,288.1463386,6890.024371,7123.106992,7393.866849,7114.574166,0.13787633,0.116409652,0.116406162,0.113035223,0.001773661,0.115032433,0.116406162,0.117995307,0.116152886,0.053563637,5.525627526,5.51195,5.51195,0.016588577,5.51195,5.51195,5.545482,5.528716,0.006068451,93.29202539,93.2609245,82.06688,3.225146504,91.38186825,93.2609245,95.30175675,86.695473,0.172553377,479.9606461,479.460913,429.672529,28.19656229,457.096096,479.460913,505.474699,478.1721185,0.202098192,293.0855416,292.9878353,257.8207073,10.13209656,287.084606,292.9878353,299.3992989,272.3618611,0.172553377,0.248010255,0.247677314,0.242171424,0.004387798,0.243989189,0.247677314,0.250165163,0.257369891,0.077228453,0.228145153,0.228236412,0.223737128,0.002346314,0.226201031,0.228236412,0.230346968,0.227682901,0.035159138,23.93541515,23.9366543,23.49014547,0.292905636,23.67420631,23.9366543,24.20950709,23.99961102,0.041154131,14.88080982,14.8812638,14.59668414,0.181574472,14.71756742,14.8812638,15.06066536,14.96846783,0.043790619,14.64992953,14.66074398,14.41031017,0.15858781,14.50488372,14.66074398,14.79579947,14.67066486,0.03517209,224.5593455,224.8855705,204.175603,10.39969903,216.3689993,224.8855705,234.879088,221.4982075,0.165997042,49.07627633,48.931776,42.994501,2.579267597,47.189941,48.931776,51.52841875,49.9368735,0.227985268,21.7194024,21.69772028,21.28053204,0.276531091,21.50221396,21.69772028,21.98058253,21.93922152,0.049458024,0.547847714,0.547462627,0.539743086,0.005088832,0.543853092,0.547462627,0.552659293,0.55186879,0.036036174,14.83897711,14.83300291,14.38747492,0.288193343,14.5804043,14.83300291,15.12360913,14.96033073,0.069776065,246.0682455,246.8992701,218.8735007,11.53525134,237.660094,246.8992701,256.4370755,238.902387,0.18540086
No,409,453,431,44,0.107579462,,526.7298692,530.6698125,469.105778,20.28993641,515.6575583,530.6698125,540.3247785,502.689787,0.164722965,8417.321712,8428.249222,7982.695605,236.0787829,8241.954406,8428.249222,8582.444475,8394.817466,0.099273709,0.053427854,0.053423386,0.051838529,0.000875999,0.05271768,0.053423386,0.054158055,0.053409489,0.05880677,3.788129597,3.796573,3.796573,0.02576015,3.774554,3.796573,3.80096175,3.778734,0.018686795,63.83453747,64.631325,54.073331,2.790636447,63.49876975,64.631325,65.3509005,56.38782327,0.210927964,326.1897003,326.572318,299.229396,14.92919522,314.6013405,326.572318,336.804677,325.5594915,0.161440386,200.542114,203.0452958,169.8763794,8.76704296,199.4872686,203.0452958,205.3059089,177.1475713,0.210927964,0.4981615,0.493745671,0.487467233,0.01083303,0.492229939,0.493745671,0.505666696,0.524411888,0.089772096,0.236650269,0.236437542,0.234223937,0.00162683,0.235433134,0.236437542,0.237587859,0.237648902,0.025534353,25.74958927,25.72021393,25.38716457,0.240157331,25.56855251,25.72021393,25.89518913,25.90407363,0.035357417,17.15233526,17.11862303,16.89872858,0.172447735,17.04224735,17.11862303,17.24468966,17.32009899,0.040071175,16.86032053,16.84150709,16.64472226,0.149185577,16.75003827,16.84150709,16.94827246,16.92579883,0.031225538,125.8630298,126.644461,113.275564,4.769211432,123.0833268,126.644461,128.9738798,121.2496985,0.157415144,24.9909121,25.144523,20.748826,1.164337538,24.435053,25.144523,25.7326035,23.607625,0.241799418,24.11372779,24.0835353,23.71888959,0.272019969,23.9253848,24.0835353,24.22321116,24.53497074,0.049635574,0.590795365,0.590284771,0.583893404,0.004729534,0.587519851,0.590284771,0.592717617,0.598086894,0.035138414,15.32306169,15.27764238,14.91261322,0.271486386,15.13940302,15.27764238,15.47688983,15.58898283,0.072244422,167.6633247,168.9174476,149.3210068,6.45848735,164.1388987,168.9174476,171.9907187,160.0111289,0.164722965
